Model,Dataset/Fold,Reduction,Accuracy,Time,F1
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0029904842376708984,0.6205128205128205
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009965896606445312,0.6205128205128205
"KNN, 3, euclidean_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.000997304916381836,0.6205128205128205
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0019931793212890625,0.6205128205128205
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009965896606445312,0.6205128205128205
"KNN, 3, manhattan_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009965896606445312,0.6205128205128205
"KNN, 3, clark_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.8666666666666667,0.0009975433349609375,0.8499999999999999
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.8666666666666667,0.0009968280792236328,0.8499999999999999
"KNN, 3, clark_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.9333333333333333,0.0009968280792236328,0.9300207039337475
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009968280792236328,0.6205128205128205
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009965896606445312,0.6205128205128205
"KNN, 5, euclidean_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009970664978027344,0.6205128205128205
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009970664978027344,0.6205128205128205
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009963512420654297,0.6205128205128205
"KNN, 5, manhattan_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0009970664978027344,0.6205128205128205
"KNN, 5, clark_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.8666666666666667,0.0009970664978027344,0.8499999999999999
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.8666666666666667,0.0009963512420654297,0.8499999999999999
"KNN, 5, clark_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.9333333333333333,0.0009970664978027344,0.9300207039337475
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0019931793212890625,0.6205128205128205
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0019931793212890625,0.6205128205128205
"KNN, 7, euclidean_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.0019960403442382812,0.6205128205128205
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.001991748809814453,0.6205128205128205
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.001993417739868164,0.6205128205128205
"KNN, 7, manhattan_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.7333333333333333,0.001993417739868164,0.6205128205128205
"KNN, 7, clark_distance, reliefF_weight, majority_class, EENTH",Hepatitis/1,EENTH,0.8666666666666667,0.0019931793212890625,0.8499999999999999
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/1,EENTH,0.8666666666666667,0.0019936561584472656,0.8499999999999999
"KNN, 7, clark_distance, reliefF_weight, shepard, EENTH",Hepatitis/1,EENTH,0.9333333333333333,0.0009963512420654297,0.9300207039337475
"KNN, 1, euclidean_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0010023117065429688,0.6914285714285714
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, euclidean_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, manhattan_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, manhattan_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0010035037994384766,0.6914285714285714
"KNN, 1, clark_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.001993417739868164,0.6914285714285714
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009975433349609375,0.6914285714285714
"KNN, 1, clark_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 3, euclidean_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019936561584472656,0.6914285714285714
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009963512420654297,0.6914285714285714
"KNN, 3, euclidean_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 3, manhattan_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009963512420654297,0.6914285714285714
"KNN, 3, manhattan_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009961128234863281,0.6914285714285714
"KNN, 3, clark_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009963512420654297,0.6914285714285714
"KNN, 3, clark_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009958744049072266,0.6914285714285714
"KNN, 5, euclidean_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009961128234863281,0.6914285714285714
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009961128234863281,0.6914285714285714
"KNN, 5, euclidean_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 5, manhattan_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, manhattan_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, clark_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0019936561584472656,0.6547619047619049
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009968280792236328,0.6547619047619049
"KNN, 5, clark_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019915103912353516,0.6914285714285714
"KNN, 7, euclidean_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009963512420654297,0.6914285714285714
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 7, euclidean_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 7, manhattan_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019936561584472656,0.6914285714285714
"KNN, 7, manhattan_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0010044574737548828,0.6914285714285714
"KNN, 7, clark_distance, equal_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, clark_distance, equal_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0019941329956054688,0.6547619047619049
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009970664978027344,0.6547619047619049
"KNN, 1, euclidean_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009965896606445312,0.6547619047619049
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.001992940902709961,0.6914285714285714
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, manhattan_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 1, clark_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019931793212890625,0.6914285714285714
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009975433349609375,0.6914285714285714
"KNN, 1, clark_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.000997304916381836,0.6914285714285714
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009961128234863281,0.768944099378882
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.768944099378882
"KNN, 3, euclidean_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.000997781753540039,0.768944099378882
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009968280792236328,0.6547619047619049
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009961128234863281,0.6547619047619049
"KNN, 3, manhattan_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009963512420654297,0.6547619047619049
"KNN, 3, clark_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019936561584472656,0.6914285714285714
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.001047372817993164,0.6914285714285714
"KNN, 3, clark_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019927024841308594,0.768944099378882
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.768944099378882
"KNN, 5, euclidean_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.768944099378882
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009953975677490234,0.6914285714285714
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, manhattan_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 5, clark_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, clark_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0019931793212890625,0.7142857142857143
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009961128234863281,0.7142857142857143
"KNN, 7, euclidean_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009963512420654297,0.7142857142857143
"KNN, 7, manhattan_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, manhattan_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.000997304916381836,0.6914285714285714
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0010657310485839844,0.6914285714285714
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 1, euclidean_distance, reliefF_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0020499229431152344,0.6914285714285714
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, manhattan_distance, reliefF_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0010256767272949219,0.6914285714285714
"KNN, 1, clark_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019936561584472656,0.6914285714285714
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 1, clark_distance, reliefF_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.002099752426147461,0.6914285714285714
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 3, euclidean_distance, reliefF_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009963512420654297,0.6914285714285714
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.001993894577026367,0.6914285714285714
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 3, manhattan_distance, reliefF_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0010590553283691406,0.6914285714285714
"KNN, 3, clark_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0019922256469726562,0.6547619047619049
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009968280792236328,0.6547619047619049
"KNN, 3, clark_distance, reliefF_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7142857142857143,0.0009975433349609375,0.6547619047619049
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.00398707389831543,0.6914285714285714
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.0019910335540771484,0.6914285714285714
"KNN, 5, euclidean_distance, reliefF_weight, shepard, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.001993417739868164,0.6914285714285714
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, EENTH",Hepatitis/2,EENTH,0.7857142857142857,0.002990245819091797,0.6914285714285714
